Entry ID,[Str Pos],[Str Size],[Str Enc],Str Value,[Str Data]
286,0x334480,31,Shift_JIS,scptPRINT MES: malloc failed 1,"""scptPRINT MES: malloc failed 1"""
287,0x3344a0,39,Shift_JIS,scptPRINT(MES): message post timed out,"""scptPRINT(MES): message post timed out"""
288,0x3344c8,27,Shift_JIS,scptSELECT1: malloc failed,"""scptSELECT1: malloc failed"""
289,0x3344e4,28,Shift_JIS,scptSELECT CHOSE: NO LABEL!,"""scptSELECT CHOSE: NO LABEL!"""
290,0x334500,21,Shift_JIS,Scale: malloc failed,"""Scale: malloc failed"""
291,0x334518,34,Shift_JIS,SetShadow: message post timed out,"""SetShadow: message post timed out"""
292,0x33453c,27,Shift_JIS,ReSetShadow: malloc failed,"""ReSetShadow: malloc failed"""
293,0x334558,36,Shift_JIS,ReSetShadow: message post timed out,"""ReSetShadow: message post timed out"""
294,0x33457c,30,Shift_JIS,Scale: message post timed out,"""Scale: message post timed out"""
295,0x33459c,26,Shift_JIS,PartsScale: malloc failed,"""PartsScale: malloc failed"""
296,0x3345b8,35,Shift_JIS,PartsScale: message post timed out,"""PartsScale: message post timed out"""
297,0x3345dc,28,Shift_JIS,scptMapDefMO: malloc failed,"""scptMapDefMO: malloc failed"""
298,0x3345f8,36,Shift_JIS,scptMapDefMO: message post time out,"""scptMapDefMO: message post time out"""
299,0x33461c,21,Shift_JIS,Proll: malloc failed,"""Proll: malloc failed"""
300,0x334634,30,Shift_JIS,Proll: message post timed out,"""Proll: message post timed out"""
301,0x334654,22,Shift_JIS,fin: malloc failed %d,"""fin: malloc failed %d"""
302,0x33466c,31,Shift_JIS,scptFin: message post time out,"""scptFin: message post time out"""
303,0x3346a0,22,Shift_JIS,ClF: malloc failed %d,"""ClF: malloc failed %d"""
304,0x3346b8,31,Shift_JIS,scptClF: message post time out,"""scptClF: message post time out"""
305,0x3346ec,21,Shift_JIS,CWait: malloc failed,"""CWait: malloc failed"""
306,0x334704,30,Shift_JIS,CWait: message post timed out,"""CWait: message post timed out"""
307,0x334724,26,Shift_JIS,TextChabne: malloc failed,"""TextChabne: malloc failed"""
308,0x334740,35,Shift_JIS,TextChange: message post timed out,"""TextChange: message post timed out"""
309,0x334764,31,Shift_JIS,scptChangeParts: malloc failed,"""scptChangeParts: malloc failed"""
310,0x334784,35,Shift_JIS,ChangeParts: message post time out,"""ChangeParts: message post time out"""
311,0x3347a8,36,Shift_JIS,scptEnter: message post time out %d,"""scptEnter: message post time out %d"""
312,0x3347cc,29,Shift_JIS,scptLet'sTalk: malloc failed,"""scptLet'sTalk: malloc failed"""
313,0x3347ec,36,Shift_JIS,scptLetsTalk: message post time out,"""scptLetsTalk: message post time out"""
314,0x334810,24,Shift_JIS,scptFace: malloc failed,"""scptFace: malloc failed"""
315,0x334828,32,Shift_JIS,scptFace: message post time out,"""scptFace: message post time out"""
316,0x334848,30,Shift_JIS,scptNormalFace: malloc failed,"""scptNormalFace: malloc failed"""
317,0x334868,38,Shift_JIS,scptNormalFace: message post time out,"""scptNormalFace: message post time out"""
318,0x334890,24,Shift_JIS,scptPutA: malloc failed,"""scptPutA: malloc failed"""
319,0x3348a8,32,Shift_JIS,scptPutA: message post time out,"""scptPutA: message post time out"""
320,0x3348c8,24,Shift_JIS,scptPutP: malloc failed,"""scptPutP: malloc failed"""
321,0x3348e0,32,Shift_JIS,scptPutP: message post time out,"""scptPutP: message post time out"""
322,0x334900,24,Shift_JIS,scptNecA: malloc failed,"""scptNecA: malloc failed"""
323,0x334918,32,Shift_JIS,scptNecA: message post time out,"""scptNecA: message post time out"""
324,0x334938,20,Shift_JIS,NecM: malloc failed,"""NecM: malloc failed"""
325,0x33494c,29,Shift_JIS,necM: message post timed out,"""necM: message post timed out"""
326,0x33496c,34,Shift_JIS,scptRet: message post time out %d,"""scptRet: message post time out %d"""
327,0x334990,37,Shift_JIS,scptRet: no use enter table!!! No:%d,"""scptRet: no use enter table!!! No:%d"""
328,0x3349b8,21,Shift_JIS,Cl: malloc failed %d,"""Cl: malloc failed %d"""
329,0x3349d0,30,Shift_JIS,scptCl: message post time out,"""scptCl: message post time out"""
330,0x334a04,23,Shift_JIS,TrackUp: malloc failed,"""TrackUp: malloc failed"""
331,0x334a1c,25,Shift_JIS,scptMVCB2: malloc failed,"""scptMVCB2: malloc failed"""
332,0x334a38,24,Shift_JIS,scptMVCA: malloc failed,"""scptMVCA: malloc failed"""
333,0x334a50,26,Shift_JIS,scptMVCALP: malloc failed,"""scptMVCALP: malloc failed"""
334,0x334a6c,25,Shift_JIS,scptMVCA3: malloc failed,"""scptMVCA3: malloc failed"""
335,0x334a88,25,Shift_JIS,scptHopen: malloc failed,"""scptHopen: malloc failed"""
336,0x334aa4,33,Shift_JIS,scptHopen: message post time out,"""scptHopen: message post time out"""
337,0x334ac8,26,Shift_JIS,scptHclose: malloc failed,"""scptHclose: malloc failed"""
338,0x334ae4,34,Shift_JIS,scptHclose: message post time out,"""scptHclose: message post time out"""
339,0x334b08,27,Shift_JIS,scptHchange: malloc failed,"""scptHchange: malloc failed"""
340,0x334b24,35,Shift_JIS,scptHchange: message post time out,"""scptHchange: message post time out"""
341,0x334b48,25,Shift_JIS,scptHread: malloc failed,"""scptHread: malloc failed"""
342,0x334b64,33,Shift_JIS,scptHread: message post time out,"""scptHread: message post time out"""
343,0x334b88,28,Shift_JIS,scptHSetTask: malloc failed,"""scptHSetTask: malloc failed"""
344,0x334ba4,36,Shift_JIS,scptHtaskset: message post time out,"""scptHtaskset: message post time out"""
345,0x334bc8,24,Shift_JIS,scptHset: malloc failed,"""scptHset: malloc failed"""
346,0x334be0,32,Shift_JIS,scptHset: message post time out,"""scptHset: message post time out"""
347,0x334c00,20,Shift_JIS,HCLR: malloc failed,"""HCLR: malloc failed"""
348,0x334c14,29,Shift_JIS,HCLR: message post timed out,"""HCLR: message post timed out"""
349,0x334c34,25,Shift_JIS,TaskOn: malloc failed %d,"""TaskOn: malloc failed %d"""
350,0x334c50,30,Shift_JIS,TaskOn: message post time out,"""TaskOn: message post time out"""
351,0x334c70,26,Shift_JIS,TaskOff: malloc failed %d,"""TaskOff: malloc failed %d"""
352,0x334c8c,31,Shift_JIS,TaskOff: message post time out,"""TaskOff: message post time out"""
353,0x334cac,26,Shift_JIS,scptKill: SYNTAX ERROR!!!,"""scptKill: SYNTAX ERROR!!!"""
354,0x334cc8,28,Shift_JIS,scptINS BG: SYNTAX ERROR!!!,"""scptINS BG: SYNTAX ERROR!!!"""
355,0x334ce4,29,Shift_JIS,scptDELL BG: SYNTAX ERROR!!!,"""scptDELL BG: SYNTAX ERROR!!!"""
356,0x334d04,27,Shift_JIS,scptKeyWait: malloc failed,"""scptKeyWait: malloc failed"""
357,0x334d20,32,Shift_JIS,scptParentOnD: task nothing #%d,"""scptParentOnD: task nothing #%d"""
358,0x334d40,33,Shift_JIS,scptParentOffD: task nothing #%d,"""scptParentOffD: task nothing #%d"""
359,0x334d64,5,Shift_JIS,init,"""init"""
360,0x334d6c,42,Shift_JIS,scptInitial: Not found Initial in script.,"""scptInitial: Not found Initial in script."""
361,0x334d98,5,Shift_JIS,loop,"""loop"""
362,0x334da0,29,Shift_JIS,scptTskDestruct: no Task #%d,"""scptTskDestruct: no Task #%d"""
363,0x334dc0,52,Shift_JIS,scptDestruct: wrong enter rable ! call programer %d,"""scptDestruct: wrong enter rable ! call programer %d"""
364,0x334df4,35,Shift_JIS,tolObjSendEnter: buffer over No:%d,"""tolObjSendEnter: buffer over No:%d"""
365,0x334e18,25,Shift_JIS,ENTER:ENTER TABLE OVER!!,"""ENTER:ENTER TABLE OVER!!"""
366,0x334e34,6,Shift_JIS,M%05d,"""M%05d"""
367,0x33529c,3,Shift_JIS,%d,"""%d"""
368,0x3352a0,34,Shift_JIS,scptGetHakken(%d) actptr == NULL ,"""scptGetHakken(%d) actptr == NULL """
369,0x3352c4,15,Shift_JIS,hakken%02d.mld,"""hakken%02d.mld"""
370,0x3352d4,29,Shift_JIS,\\h(　)「%s」を、発見した！\\c,"""\\h(\x81@)\x81u%s\x81v\x82\xF0\x81A\x94\xAD\x8C\xA9\x82\xB5\x82\xBD\x81I\\c"""
371,0x3352f4,24,Shift_JIS,Malloc Failed : %s : %d,"""Malloc Failed : %s : %d"""
372,0x33530c,14,Shift_JIS,src\\scpteve.c,"""src\\scpteve.c"""
373,0x33531c,30,Shift_JIS,scptUkisuguR: malloc failed 1,"""scptUkisuguR: malloc failed 1"""
374,0x33533c,37,Shift_JIS,scptUkisuguR: message post timed out,"""scptUkisuguR: message post timed out"""
375,0x335364,26,Shift_JIS,Ukisugu1: malloc failed 1,"""Ukisugu1: malloc failed 1"""
376,0x335380,33,Shift_JIS,Ukisugu1: message post timed out,"""Ukisugu1: message post timed out"""
377,0x3353a4,25,Shift_JIS,Ukinoru: malloc failed 1,"""Ukinoru: malloc failed 1"""
378,0x3353c0,32,Shift_JIS,Ukinoru: message post timed out,"""Ukinoru: message post timed out"""
379,0x3353e0,25,Shift_JIS,Ukitome: malloc failed 1,"""Ukitome: malloc failed 1"""
380,0x3353fc,32,Shift_JIS,Ukitome: message post timed out,"""Ukitome: message post timed out"""
381,0x33541c,37,Shift_JIS,\\h(　)「%s」を１個\\n　手に入れた。\\c,"""\\h(\x81@)\x81u%s\x81v\x82\xF0\x82P\x8C\xC2\\n\x81@\x8E\xE8\x82\xC9\x93\xFC\x82\xEA\x82\xBD\x81B\\c"""
382,0x3354fc,20,Shift_JIS,OP TREASURE:No Task,"""OP TREASURE:No Task"""
383,0x335510,5,Shift_JIS,%s個,"""%s\x8C\xC2"""
384,0x335518,9,Shift_JIS,%sリッチ,"""%s\x83\x8A\x83b\x83`"""
385,0x335524,41,Shift_JIS,\\h(　)「%s」が%s\\n　入っていた宝箱だ。\\c,"""\\h(\x81@)\x81u%s\x81v\x82\xAA%s\\n\x81@\x93\xFC\x82\xC1\x82\xC4\x82\xA2\x82\xBD\x95\xF3\x94\xA0\x82\xBE\x81B\\c"""
386,0x335550,37,Shift_JIS,\\h(　)お金が%s\\n入っていた宝箱だ。\\c,"""\\h(\x81@)\x82\xA8\x8B\xE0\x82\xAA%s\\n\x93\xFC\x82\xC1\x82\xC4\x82\xA2\x82\xBD\x95\xF3\x94\xA0\x82\xBE\x81B\\c"""
387,0x335578,35,Shift_JIS,\\h(　)「%s」を%s\\n　手に入れた。\\c,"""\\h(\x81@)\x81u%s\x81v\x82\xF0%s\\n\x81@\x8E\xE8\x82\xC9\x93\xFC\x82\xEA\x82\xBD\x81B\\c"""
388,0x33559c,31,Shift_JIS,\\h(　)お金を%s\\n手に入れた。\\c,"""\\h(\x81@)\x82\xA8\x8B\xE0\x82\xF0%s\\n\x8E\xE8\x82\xC9\x93\xFC\x82\xEA\x82\xBD\x81B\\c"""
389,0x3355bc,59,Shift_JIS,\\h(　)「%s」が%s\\n　入っているが\\n　これ以上は持てない！\\c,"""\\h(\x81@)\x81u%s\x81v\x82\xAA%s\\n\x81@\x93\xFC\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x82\xAA\\n\x81@\x82\xB1\x82\xEA\x88\xC8\x8F\xE3\x82\xCD\x8E\x9D\x82\xC4\x82\xC8\x82\xA2\x81I\\c"""
390,0x3355f8,53,Shift_JIS,\\h(　)お金が%s\\n入っているが\\nこれ以上は持てない！\\c,"""\\h(\x81@)\x82\xA8\x8B\xE0\x82\xAA%s\\n\x93\xFC\x82\xC1\x82\xC4\x82\xA2\x82\xE9\x82\xAA\\n\x82\xB1\x82\xEA\x88\xC8\x8F\xE3\x82\xCD\x8E\x9D\x82\xC4\x82\xC8\x82\xA2\x81I\\c"""
391,0x335630,27,Shift_JIS,scptPRINT: malloc failed 1,"""scptPRINT: malloc failed 1"""
392,0x33564c,35,Shift_JIS,scptSENNIN: message post timed out,"""scptSENNIN: message post timed out"""
393,0x335670,97,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\\nションション、戦いを最小限に\\nおさえてここまできたション！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\\n\x83V\x83\x87\x83\x93\x83V\x83\x87\x83\x93\x81A\x90\xED\x82\xA2\x82\xF0\x8D\xC5\x8F\xAC\x8C\xC0\x82\xC9\\n\x82\xA8\x82\xB3\x82\xA6\x82\xC4\x82\xB1\x82\xB1\x82\xDC\x82\xC5\x82\xAB\x82\xBD\x83V\x83\x87\x83\x93\x81I\\e"""
394,0x3356d4,89,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\\nまあ普通だション。\\nおまい、けっこう平凡だション。\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\\n\x82\xDC\x82\xA0\x95\x81\x92\xCA\x82\xBE\x83V\x83\x87\x83\x93\x81B\\n\x82\xA8\x82\xDC\x82\xA2\x81A\x82\xAF\x82\xC1\x82\xB1\x82\xA4\x95\xBD\x96}\x82\xBE\x83V\x83\x87\x83\x93\x81B\\e"""
395,0x335730,71,Shift_JIS,\\h(《ハマチョウ仙人》)そいにあわせて\\n%s体の敵を\\n倒ちてきたション！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)\x82\xBB\x82\xA2\x82\xC9\x82\xA0\x82\xED\x82\xB9\x82\xC4\\n%s\x91\xCC\x82\xCC\x93G\x82\xF0\\n\x93|\x82\xBF\x82\xC4\x82\xAB\x82\xBD\x83V\x83\x87\x83\x93\x81I\\e"""
396,0x335778,61,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\\nまあ妥当なとこション。\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\\n\x82\xDC\x82\xA0\x91\xC3\x93\x96\x82\xC8\x82\xC6\x82\xB1\x83V\x83\x87\x83\x93\x81B\\e"""
397,0x3357b8,93,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\\n三十六計、逃げるにしかず。\\nてゆーか、おまい逃げすぎ！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\\n\x8EO\x8F\\\x98Z\x8Cv\x81A\x93\xA6\x82\xB0\x82\xE9\x82\xC9\x82\xB5\x82\xA9\x82\xB8\x81B\\n\x82\xC4\x82\xE4\x81[\x82\xA9\x81A\x82\xA8\x82\xDC\x82\xA2\x93\xA6\x82\xB0\x82\xB7\x82\xAC\x81I\\e"""
398,0x335818,77,Shift_JIS,\\h(《ハマチョウ仙人》)おまいが、%s回！\\nアイカが、%s回！\\nファイナが%s回！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)\x82\xA8\x82\xDC\x82\xA2\x82\xAA\x81A%s\x89\xF1\x81I\\n\x83A\x83C\x83J\x82\xAA\x81A%s\x89\xF1\x81I\\n\x83t\x83@\x83C\x83i\x82\xAA%s\x89\xF1\x81I\\e"""
399,0x335868,83,Shift_JIS,\\h(《ハマチョウ仙人》)ドラクマが、%s回！\\nエンリックが%s回！\\nギルダーが、%s回！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)\x83h\x83\x89\x83N\x83}\x82\xAA\x81A%s\x89\xF1\x81I\\n\x83G\x83\x93\x83\x8A\x83b\x83N\x82\xAA%s\x89\xF1\x81I\\n\x83M\x83\x8B\x83_\x81[\x82\xAA\x81A%s\x89\xF1\x81I\\e"""
400,0x3358bc,107,Shift_JIS,\\h(《ハマチョウ仙人》)%sパーセントだション！\\nおまい、そーとーせっかち屋！\\nもしくは、めんどくさがり屋！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x83p\x81[\x83Z\x83\x93\x83g\x82\xBE\x83V\x83\x87\x83\x93\x81I\\n\x82\xA8\x82\xDC\x82\xA2\x81A\x82\xBB\x81[\x82\xC6\x81[\x82\xB9\x82\xC1\x82\xA9\x82\xBF\x89\xAE\x81I\\n\x82\xE0\x82\xB5\x82\xAD\x82\xCD\x81A\x82\xDF\x82\xF1\x82\xC7\x82\xAD\x82\xB3\x82\xAA\x82\xE8\x89\xAE\x81I\\e"""
401,0x335928,109,Shift_JIS,\\h(《ハマチョウ仙人》)%sパーセントだション！\\nまあ、けっこう普通だション。\\n取りのがちけっこうあるション。\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x83p\x81[\x83Z\x83\x93\x83g\x82\xBE\x83V\x83\x87\x83\x93\x81I\\n\x82\xDC\x82\xA0\x81A\x82\xAF\x82\xC1\x82\xB1\x82\xA4\x95\x81\x92\xCA\x82\xBE\x83V\x83\x87\x83\x93\x81B\\n\x8E\xE6\x82\xE8\x82\xCC\x82\xAA\x82\xBF\x82\xAF\x82\xC1\x82\xB1\x82\xA4\x82\xA0\x82\xE9\x83V\x83\x87\x83\x93\x81B\\e"""
402,0x335998,77,Shift_JIS,\\h(《ハマチョウ仙人》)おまいがつかまえた魚は\\n全部で%s匹！\\n総額%sリッチ！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)\x82\xA8\x82\xDC\x82\xA2\x82\xAA\x82\xC2\x82\xA9\x82\xDC\x82\xA6\x82\xBD\x8B\x9B\x82\xCD\\n\x91S\x95\x94\x82\xC5%s\x95C\x81I\\n\x91\x8D\x8Az%s\x83\x8A\x83b\x83`\x81I\\e"""
403,0x3359e8,91,Shift_JIS,\\h(《ハマチョウ仙人》)%s回ション！\nションション、おまい戦いすぎ！\n要領悪いか、性格悪い！\\e,"""\\h(\x81s\x83n\x83}\x83`\x83\x87\x83E\x90\xE5\x90l\x81t)%s\x89\xF1\x83V\x83\x87\x83\x93\x81I\n\x83V\x83\x87\x83\x93\x83V\x83\x87\x83\x93\x81A\x82\xA8\x82\xDC\x82\xA2\x90\xED\x82\xA2\x82\xB7\x82\xAC\x81I\n\x97v\x97\xCC\x88\xAB\x82\xA2\x82\xA9\x81A\x90\xAB\x8Ai\x88\xAB\x82\xA2\x81I\\e"""
404,0x335a44,47,Shift_JIS,\\h(《ドミンゴ》)おーおーおー！\\nなんと%sコ！\\c,"""\\h(\x81s\x83h\x83~\x83\x93\x83S\x81t)\x82\xA8\x81[\x82\xA8\x81[\x82\xA8\x81[\x81I\\n\x82\xC8\x82\xF1\x82\xC6%s\x83R\x81I\\c"""
405,0x335a74,21,Shift_JIS,Proll: malloc failed,"""Proll: malloc failed"""
406,0x335a8c,5,Shift_JIS,.mpb,""".mpb"""
407,0x335a94,5,Shift_JIS,.msb,""".msb"""
408,0x335a9c,5,Shift_JIS,.mlt,""".mlt"""
409,0x335aa4,8,Shift_JIS,\\sound\\,"""\\sound\\"""
410,0x335aac,22,Shift_JIS,scptMV: malloc failed,"""scptMV: malloc failed"""
411,0x335ac4,27,Shift_JIS,scptMV Node: malloc failed,"""scptMV Node: malloc failed"""
412,0x335ae0,31,Shift_JIS,mv: Player Task isnot Setting.,"""mv: Player Task isnot Setting."""
413,0x335b00,23,Shift_JIS,mv: Task %d Not found.,"""mv: Task %d Not found."""
414,0x335b18,29,Shift_JIS,mv: Bezier work init failed!,"""mv: Bezier work init failed!"""
415,0x335b38,30,Shift_JIS,scptMV: message post time out,"""scptMV: message post time out"""
416,0x335b58,23,Shift_JIS,scptMVR: malloc failed,"""scptMVR: malloc failed"""
417,0x335b70,28,Shift_JIS,scptMVR Node: malloc failed,"""scptMVR Node: malloc failed"""
418,0x335b8c,31,Shift_JIS,scptMVR: message post time out,"""scptMVR: message post time out"""
419,0x335bac,25,Shift_JIS,scptRollA: malloc failed,"""scptRollA: malloc failed"""
420,0x335bc8,33,Shift_JIS,scptRollA: message post time out,"""scptRollA: message post time out"""
421,0x335bec,25,Shift_JIS,scptRollP: malloc failed,"""scptRollP: malloc failed"""
422,0x335c08,33,Shift_JIS,scptRollP: message post time out,"""scptRollP: message post time out"""
423,0x335c2c,26,Shift_JIS,scptPlayMO: malloc failed,"""scptPlayMO: malloc failed"""
424,0x335c48,30,Shift_JIS,PlayMO: message post time out,"""PlayMO: message post time out"""
425,0x335c68,29,Shift_JIS,scptPlayColMO: malloc failed,"""scptPlayColMO: malloc failed"""
426,0x335c88,37,Shift_JIS,scptPlayColMO: message post time out,"""scptPlayColMO: message post time out"""
427,0x335cb0,25,Shift_JIS,scptDefMO: malloc failed,"""scptDefMO: malloc failed"""
428,0x335ccc,33,Shift_JIS,scptDefMO: message post time out,"""scptDefMO: message post time out"""
429,0x335cf0,23,Shift_JIS,scptMVF: malloc failed,"""scptMVF: malloc failed"""
430,0x335d08,28,Shift_JIS,scptMVF Node: malloc failed,"""scptMVF Node: malloc failed"""
431,0x335d24,32,Shift_JIS,mvf: Player Task isnot Setting.,"""mvf: Player Task isnot Setting."""
432,0x335d44,24,Shift_JIS,mvf: Task %d Not found.,"""mvf: Task %d Not found."""
433,0x335d5c,30,Shift_JIS,mvf: Bezier work init failed!,"""mvf: Bezier work init failed!"""
434,0x335d7c,31,Shift_JIS,scptMVF: message post time out,"""scptMVF: message post time out"""
435,0x335d9c,23,Shift_JIS,scptMVS: malloc failed,"""scptMVS: malloc failed"""
436,0x335db4,28,Shift_JIS,scptMVS Node: malloc failed,"""scptMVS Node: malloc failed"""
437,0x335dd0,32,Shift_JIS,mvs: Player Task isnot Setting.,"""mvs: Player Task isnot Setting."""
438,0x335df0,24,Shift_JIS,mvs: Task %d Not found.,"""mvs: Task %d Not found."""
439,0x335e08,30,Shift_JIS,mvs: Bezier work init failed!,"""mvs: Bezier work init failed!"""
440,0x335e28,31,Shift_JIS,scptMVS: message post time out,"""scptMVS: message post time out"""
441,0x335e48,24,Shift_JIS,scptMVSF: malloc failed,"""scptMVSF: malloc failed"""
442,0x335e60,29,Shift_JIS,scptMVSF Node: malloc failed,"""scptMVSF Node: malloc failed"""
443,0x335e80,33,Shift_JIS,mvsf: Player Task isnot Setting.,"""mvsf: Player Task isnot Setting."""
444,0x335ea4,25,Shift_JIS,mvsf: Task %d Not found.,"""mvsf: Task %d Not found."""
445,0x335ec0,31,Shift_JIS,mvsf: Bezier work init failed!,"""mvsf: Bezier work init failed!"""
446,0x335ee0,32,Shift_JIS,scptMVSF: message post time out,"""scptMVSF: message post time out"""
447,0x335f00,23,Shift_JIS,scptMvj: malloc failed,"""scptMvj: malloc failed"""
448,0x335f18,28,Shift_JIS,scptMvj Node: malloc failed,"""scptMvj Node: malloc failed"""
449,0x335f34,31,Shift_JIS,scptMvj NodeSub: malloc failed,"""scptMvj NodeSub: malloc failed"""
450,0x335f54,31,Shift_JIS,scptMVJ: message post time out,"""scptMVJ: message post time out"""
451,0x335f74,5,Shift_JIS,.mpb,""".mpb"""
452,0x335f7c,5,Shift_JIS,.msb,""".msb"""
453,0x335f84,5,Shift_JIS,.mlt,""".mlt"""
454,0x335f8c,28,Shift_JIS,scptParentOn: malloc failed,"""scptParentOn: malloc failed"""
455,0x335fa8,36,Shift_JIS,scptParentOn: message post time out,"""scptParentOn: message post time out"""
456,0x335fcc,29,Shift_JIS,scptParentOff: malloc failed,"""scptParentOff: malloc failed"""
457,0x335fec,37,Shift_JIS,scptParentOff: message post time out,"""scptParentOff: message post time out"""
458,0x336014,27,Shift_JIS,scptPlayMO2: malloc failed,"""scptPlayMO2: malloc failed"""
459,0x336030,31,Shift_JIS,PlayMO2: message post time out,"""PlayMO2: message post time out"""
460,0x336050,23,Shift_JIS,scptMV2: malloc failed,"""scptMV2: malloc failed"""
461,0x336068,28,Shift_JIS,scptMV2 Node: malloc failed,"""scptMV2 Node: malloc failed"""
462,0x336084,32,Shift_JIS,mv2: Player Task isnot Setting.,"""mv2: Player Task isnot Setting."""
463,0x3360a4,24,Shift_JIS,mv2: Task %d Not found.,"""mv2: Task %d Not found."""
464,0x3360bc,30,Shift_JIS,mv2: Bezier work init failed!,"""mv2: Bezier work init failed!"""
465,0x3360dc,31,Shift_JIS,scptMV2: message post time out,"""scptMV2: message post time out"""
466,0x3360fc,27,Shift_JIS,scptPlayMO3: malloc failed,"""scptPlayMO3: malloc failed"""
467,0x336118,31,Shift_JIS,PlayMO3: message post time out,"""PlayMO3: message post time out"""
468,0x336138,23,Shift_JIS,scptMV3: malloc failed,"""scptMV3: malloc failed"""
469,0x336150,28,Shift_JIS,scptMV3 Node: malloc failed,"""scptMV3 Node: malloc failed"""
470,0x33616c,32,Shift_JIS,mv3: Player Task isnot Setting.,"""mv3: Player Task isnot Setting."""
471,0x33618c,24,Shift_JIS,mv3: Task %d Not found.,"""mv3: Task %d Not found."""
472,0x3361a4,30,Shift_JIS,mv3: Bezier work init failed!,"""mv3: Bezier work init failed!"""
473,0x3361c4,31,Shift_JIS,scptMV3: message post time out,"""scptMV3: message post time out"""
474,0x3361e4,27,Shift_JIS,scptFldPutA: malloc failed,"""scptFldPutA: malloc failed"""
475,0x336200,35,Shift_JIS,scptFldPutA: message post time out,"""scptFldPutA: message post time out"""
476,0x336224,8,Shift_JIS,\\sound\\,"""\\sound\\"""
477,0x33622c,26,Shift_JIS,Illeagal VQM_HANDLE Error,"""Illeagal VQM_HANDLE Error"""
478,0x336248,6,Shift_JIS,dock2,"""dock2"""
479,0x336250,10,Shift_JIS,%08X/%08X,"""%08X/%08X"""
480,0x33625c,14,Shift_JIS,MFB      %08X,"""MFB      %08X"""
481,0x33626c,15,Shift_JIS,A:ON  %d/%d/%d,"""A:ON  %d/%d/%d"""
482,0x33627c,15,Shift_JIS,A:OFF %d/%d/%d,"""A:OFF %d/%d/%d"""
483,0x33628c,14,Shift_JIS,Global   %08X,"""Global   %08X"""
484,0x33629c,8,Shift_JIS,%s%dx%d,"""%s%dx%d"""
485,0x3362a4,5,Shift_JIS,%08X,"""%08X"""
486,0x3362ac,14,Shift_JIS,Offset   %08X,"""Offset   %08X"""
487,0x3362bc,14,Shift_JIS,Size     %08X,"""Size     %08X"""
488,0x3362cc,10,Shift_JIS,  MIPMAP ,"""  MIPMAP """
489,0x3362d8,9,Shift_JIS,TWIDDLED,"""TWIDDLED"""
490,0x3362e4,16,Shift_JIS,  CHROMAKEYFIX ,"""  CHROMAKEYFIX """
491,0x3362f4,3,Shift_JIS,VQ,"""VQ"""
492,0x3362f8,11,Shift_JIS,  STRIDE  ,"""  STRIDE  """
493,0x336304,8,Shift_JIS,PALETTE,"""PALETTE"""
494,0x33630c,13,Shift_JIS,   MEM      ,"""   MEM      """
495,0x33631c,6,Shift_JIS,CACHE,"""CACHE"""
496,0x336324,9,Shift_JIS,Error %s,"""Error %s"""
497,0x336330,14,Shift_JIS,Error    %04X,"""Error    %04X"""
498,0x336340,14,Shift_JIS,Entry    %#7d,"""Entry    %#7d"""
499,0x336360,21,Shift_JIS,\\battle\\PCWindow.mld,"""\\battle\\PCWindow.mld"""
500,0x336375,20,Shift_JIS,\\battle\\command.mld,"""\\battle\\command.mld"""
501,0x33638c,21,Shift_JIS,\\battle\\HrsBinCW.bin,"""\\battle\\HrsBinCW.bin"""
502,0x3363a4,24,Shift_JIS,\\battle\\HrsBinPCWin.bin,"""\\battle\\HrsBinPCWin.bin"""
503,0x3363bc,20,Shift_JIS,\\field\\Sprite00.mld,"""\\field\\Sprite00.mld"""
504,0x3363d0,18,Shift_JIS,\\field\\ts0009.mld,"""\\field\\ts0009.mld"""
505,0x3363e2,19,Shift_JIS,\\field\\KKenGet.mld,"""\\field\\KKenGet.mld"""
